Club;Nacionalidad;Jugadores;Promedio edad;Promedio Rating;Promedio Altura;Promedio Peso
Standard Liège;Serbia;2;25.5;71.5;185;74
Standard Liège;Togo;1;29;75;175;72
Standard Liège;Ukraine;1;21;69;176;65
Stevenage;England;19;26.9473684210526;58.9473684210526;182.473684210526;75.5789473684211
Stevenage;Jamaica;1;35;66;177;73
Stevenage;Northern Ireland;5;21;56.2;180;74.2
Stevenage;Republic of Ireland;1;18;50;175;70
Stevenage;South Africa;1;23;65;175;66
Stevenage;Wales;1;21;54;191;86
Stoke City;Austria;2;24.5;72;191.5;82
Stoke City;Belgium;2;18;60.5;179;67
Stoke City;Egypt;1;19;71;183;72
Stoke City;England;10;25.8;68.5;187.7;78.3
Stoke City;France;2;23.5;69.5;183.5;72
Stoke City;Ivory Coast;1;28;81;182;90
Stoke City;Netherlands;3;27.6666666666667;77.6666666666667;182.333333333333;80.6666666666667
Stoke City;Republic of Ireland;4;34;75.25;180.25;77.25
Stoke City;Scotland;3;26.6666666666667;69;187.666666666667;78.6666666666667
Stoke City;Senegal;1;29;78;185;79
Stoke City;Spain;1;25;76;179;72
Stoke City;Switzerland;1;25;82;169;72
Stoke City;United States;1;31;77;191;84
Stoke City;Wales;1;27;78;168;62
Strømsgodset IF;Guinea Bissau;1;25;64;172;70
Strømsgodset IF;Lebanon;1;23;64;188;81
Strømsgodset IF;Nigeria;1;28;65;187;89
Strømsgodset IF;Norway;20;24.5;63.25;182.5;75.45
Strømsgodset IF;Sweden;2;22;61;180;73.5
Sunderland;Belgium;2;21.5;75;183;72.5
Sunderland;Costa Rica;1;27;72;172;65
Sunderland;England;12;24.9166666666667;67.5833333333333;179.166666666667;73.3333333333333
Sunderland;Gabon;1;22;74;179;75
Sunderland;Germany;1;26;77;195;90
Sunderland;Italy;2;27.5;75.5;184;77
Sunderland;Ivory Coast;1;28;76;186;83
Sunderland;Nigeria;1;28;74;185;80
Sunderland;Northern Ireland;1;21;72;183;72
Sunderland;Portugal;1;26;71;195;90
Sunderland;Republic of Ireland;2;32;75.5;185;82
Sunderland;Scotland;1;22;60;178;72
Sunderland;Senegal;1;28;77;193;82
Sunderland;South Africa;1;35;76;170;66
Sunderland;Spain;1;22;76;180;72
Sunderland;Sweden;2;24;69;176.5;70
Sunderland;Tunisia;1;26;79;182;76
Sunderland;United States;1;21;66;173;69
Suwon Bluewings;Australia;1;27;67;190;84
Suwon Bluewings;Brazil;2;29;73;174.5;69
Suwon Bluewings;Croatia;1;27;70;177;72
Suwon Bluewings;Korea Republic;24;26.7916666666667;66.75;180.333333333333;72.625
Suwon FC;Australia;2;30.5;66;186;84
Suwon FC;Korea Republic;24;26.7083333333333;61.3333333333333;179.458333333333;72.3333333333333
Suwon FC;Montenegro;1;29;67;193;85
Suwon FC;Spain;1;31;68;178;75
SV Darmstadt;Bosnia Herzegovina;1;27;72;187;78
SV Darmstadt;Croatia;1;23;69;188;83
SV Darmstadt;Denmark;1;22;68;194;84
SV Darmstadt;DR Congo;1;27;67;188;80
SV Darmstadt;Germany;19;26;67.4736842105263;183.105263157895;78.6315789473684
SV Darmstadt;Portugal;1;24;68;188;81
SV Darmstadt;Sweden;1;25;72;191;82
SV Darmstadt;Turkey;2;32.5;74;183;81
SV Darmstadt;Ukraine;3;28.6666666666667;70;184.666666666667;78.3333333333333
SV Darmstadt;United States;1;26;67;188;89
SV Mattersburg;Austria;21;26.2857142857143;62.6190476190476;184.761904761905;77.8095238095238
SV Mattersburg;Ghana;1;20;61;176;66
SV Mattersburg;Hungary;1;23;59;178;74
SV Mattersburg;Latvia;1;26;59;186;76
SV Mattersburg;Spain;3;28.3333333333333;64;182.333333333333;75
SV Ried;Austria;19;24.1578947368421;61.8421052631579;182;75.2105263157895
SV Ried;Germany;2;29;64.5;183;74
SV Ried;Mozambique;1;23;62;174;69
SV Ried;Spain;1;28;61;184;79
SV Ried;Switzerland;1;25;63;189;85
SV Ried;Turkey;1;22;63;189;80
SV Sandhausen;Angola;1;27;65;186;84
SV Sandhausen;Austria;2;31.5;69.5;184.5;77.5
SV Sandhausen;Germany;19;25.0526315789474;65.3157894736842;183.210526315789;78.6315789473684
SV Sandhausen;Jamaica;1;32;70;194;82
SV Sandhausen;Kosovo;1;22;69;184;76
SV Sandhausen;Poland;2;25.5;68;173;66.5
SV Sandhausen;United States;1;27;72;186;85
Swansea City;Argentina;1;28;79;190;83
Swansea City;Australia;1;25;68;189;84
Swansea City;Ecuador;1;27;78;169;64
Swansea City;England;8;27;73.25;176.875;71.125
Swansea City;Germany;1;38;71;190;86
Swansea City;Ghana;1;25;76;182;81
Swansea City;Iceland;1;27;82;186;77
Swansea City;Korea Republic;1;28;78;186;75
Swansea City;Netherlands;3;25.6666666666667;76;184.333333333333;78.3333333333333
Swansea City;Poland;1;31;80;190;83
Swansea City;Scotland;5;21.2;63.2;183.6;72.4
Swansea City;Spain;4;28.75;77.5;187.75;84.25
Swansea City;Sweden;2;27.5;74;184;83
Swansea City;Wales;3;18.3333333333333;58.3333333333333;183.666666666667;76.6666666666667
Swindon Town;Australia;1;18;49;181;74
Swindon Town;Brazil;1;26;62;188;84
Swindon Town;Chile;1;23;64;194;77
Swindon Town;England;21;22.1428571428571;59.5714285714286;179.666666666667;73.1904761904762
Swindon Town;Ghana;1;18;55;190;81
Swindon Town;Iraq;1;25;68;181;73
Swindon Town;Northern Ireland;1;22;62;188;85
Swindon Town;Scotland;1;21;59;163;60
Sydney FC;Australia;19;25.1052631578947;61.8947368421053;182.684210526316;77.6315789473684
Sydney FC;Brazil;1;32;74;186;85
Sydney FC;Netherlands;1;28;69;182;80
Sydney FC;Serbia;2;32.5;71;180;74
Sydney FC;Slovakia;1;33;70;185;85
Temperley;Argentina;23;26.9565217391304;63.695652173913;178.391304347826;76.695652173913
Temperley;Armenia;1;30;66;184;79
Temperley;Uruguay;1;25;58;180;75
Terek Grozny;Albania;2;25.5;68;187.5;78.5
Terek Grozny;Brazil;1;34;71;183;79
Terek Grozny;Iran;1;23;70;178;79
Terek Grozny;Kosovo;1;25;72;174;69
Terek Grozny;Romania;2;26.5;72;178;76.5
Terek Grozny;Russia;15;25.5333333333333;66.6666666666667;180.4;73.5333333333333
Terek Grozny;Senegal;1;24;68;187;78
Terek Grozny;Slovakia;1;24;72;189;74
Terek Grozny;Ukraine;1;32;70;194;90
Terek Grozny;Uruguay;1;27;69;189;80
Terek Grozny;Venezuela;1;24;70;188;89
Termalica;Bosnia Herzegovina;1;31;63;183;77
Termalica;Brazil;1;26;67;179;76
Termalica;Latvia;1;21;67;181;76
Termalica;Poland;15;26.2666666666667;60.9333333333333;180.866666666667;75.3333333333333
Termalica;Slovakia;6;27.1666666666667;65;178.666666666667;75
Termalica;Ukraine;2;26.5;62.5;181.5;81
Terni;Croatia;1;22;59;188;80
Terni;France;1;30;74;192;88
Terni;Italy;23;25.4782608695652;64.2608695652174;181.478260869565;75.5217391304348
Terni;Slovakia;1;21;65;180;72
Terni;Uruguay;2;23.5;68.5;183;75.5
Tigre;Argentina;26;26.1923076923077;64.4230769230769;178.153846153846;73.8846153846154
Tigre;Colombia;1;23;70;185;79
Tigre;Uruguay;2;24.5;60.5;180;68.5
Tigres;Argentina;4;28;77;182.5;78.5
Tigres;Brazil;1;34;73;181;80
Tigres;Chile;1;27;75;174;77
Tigres;Colombia;3;23.3333333333333;70;179.666666666667;73
Tigres;France;1;31;81;187;89
Tigres;Mexico;18;27.4444444444444;68.3333333333333;179.666666666667;75.1666666666667
Tigres;Peru;1;27;72;178;80
Tigres;United States;1;29;69;173;65
Tijuana;Argentina;8;26.875;72.25;178.125;74.375
Tijuana;Colombia;1;29;75;171;65
Tijuana;Mexico;12;26.4166666666667;63.75;177.333333333333;75.5
Tijuana;United States;7;23.2857142857143;64;175.571428571429;72.5714285714286
Toluca;Argentina;5;30.2;73.6;172.6;71.6
Toluca;Brazil;1;28;71;164;62
Toluca;Chile;1;32;71;183;80
Toluca;Colombia;1;29;74;181;76
Toluca;England;1;26;62;173;72
Toluca;Mexico;18;26.7777777777778;66.5555555555556;177.277777777778;75.2777777777778
Toluca;Paraguay;1;37;74;180;76
Toluca;United States;1;22;59;184;83
Tondela;Brazil;7;26.4285714285714;66;181;73.7142857142857
Tondela;Costa Rica;1;23;65;170;65
Tondela;Guinea Bissau;2;23;65;182.5;79
Tondela;Portugal;13;25.6923076923077;67;181.076923076923;75.5384615384615
Tondela;Russia;1;21;68;194;91
Tondela;Venezuela;2;21.5;69;180;71.5
Torino;Albania;1;23;68;181;76
Torino;Argentina;2;26.5;73;185;84
Torino;Brazil;3;29.3333333333333;74.6666666666667;184.333333333333;77.3333333333333
Torino;England;1;29;83;196;91
Torino;Ghana;1;25;73;179;70
Torino;Italy;13;26.2307692307692;74.2307692307692;184.538461538462;76.1538461538462
Torino;Nigeria;1;25;73;176;71
Torino;Paraguay;1;23;77;169;62
Torino;Serbia;2;22.5;74.5;182.5;75.5
Torino;Spain;1;27;80;174;69
Torino;Sweden;1;22;68;187;79
Toronto FC;Canada;8;23.75;63.875;177.25;74.625
Toronto FC;DR Congo;1;25;70;183;78
Toronto FC;Finland;1;25;59;188;81
Toronto FC;France;1;35;71;182;78
Toronto FC;Iran;1;30;69;178;73
Toronto FC;Italy;1;30;83;164;59
Toronto FC;Japan;1;23;65;170;65
Toronto FC;Panama;1;29;66;180;68
Toronto FC;Puerto Rico;1;33;66;180;77
Toronto FC;Spain;1;30;72;176;76
Toronto FC;United States;10;25.8;68.6;184.5;80.6
Toulouse FC;Argentina;1;28;77;180;79
Toulouse FC;Brazil;1;28;72;180;73
Toulouse FC;Burkina Faso;1;24;70;180;77
Toulouse FC;Denmark;1;25;79;177;77
Toulouse FC;DR Congo;1;19;67;187;77
Toulouse FC;France;17;21.7058823529412;69.0588235294118;183.176470588235;76.3529411764706
Toulouse FC;Gabon;1;25;70;186;83
Toulouse FC;Guinea;1;23;70;180;75
Toulouse FC;Ivory Coast;2;21.5;69;185.5;74
Toulouse FC;Mali;1;27;70;191;79
Toulouse FC;Serbia;2;31;69.5;184;81
Toulouse FC;Sweden;2;29;75;186;73.5
Toulouse FC;Switzerland;1;26;73;180;74
Toulouse FC;Uruguay;1;29;70;186;82
Tours FC;Algeria;2;21;65;176;69
Tours FC;France;18;24.1666666666667;63.6666666666667;181.777777777778;75.5
Tours FC;Gabon;1;22;66;180;71
Tours FC;Mali;3;24.3333333333333;65.3333333333333;182.333333333333;76.3333333333333
Tours FC;Portugal;1;21;61;176;68
Tours FC;United States;1;30;65;183;78
Trabzonspor;Algeria;1;31;74;184;77
Trabzonspor;Argentina;2;28;73;176.5;73
Trabzonspor;Colombia;2;27.5;75.5;177;70
Trabzonspor;Costa Rica;1;27;69;192;85
Trabzonspor;Nigeria;1;24;75;173;73
Trabzonspor;Portugal;1;33;76;172;66
Trabzonspor;Senegal;1;32;71;186;81
Trabzonspor;Slovakia;2;28;73.5;185;84.5
Trabzonspor;Turkey;13;23.8461538461538;71.1538461538462;181.461538461538;77.3076923076923
Trapani;Argentina;2;20.5;63.5;183;77.5
Trapani;Brazil;1;24;70;170;65
Trapani;Gambia;1;22;63;184;76
Trapani;Italy;24;26.6666666666667;63.0416666666667;182.166666666667;74.9583333333333
Tromsø IL;Croatia;1;30;62;191;86
Tromsø IL;Ghana;1;19;64;180;77
Tromsø IL;Iceland;1;23;64;177;70
Tromsø IL;Norway;19;24.4210526315789;61.5263157894737;183.631578947368;76.1578947368421
Tromsø IL;Slovenia;1;27;56;180;78
U.N.A.M.;Argentina;1;24;62;178;74
U.N.A.M.;Chile;2;23;73.5;172.5;69
U.N.A.M.;Mexico;19;24.3157894736842;65.6842105263158;176.473684210526;73.3157894736842
U.N.A.M.;Paraguay;1;37;73;180;84
U.N.A.M.;Spain;1;31;76;178;80
U.N.A.M.;United States;1;23;64;186;87
U.N.A.M.;Uruguay;2;30;76;176;71.5
UCAM Murcia;Albania;1;26;67;178;72
UCAM Murcia;Belgium;1;28;68;177;71
UCAM Murcia;DR Congo;1;25;69;167;62
UCAM Murcia;Equatorial Guinea;1;21;67;173;72
UCAM Murcia;Honduras;1;28;69;183;80
UCAM Murcia;Spain;20;28.05;66.85;181.1;74.65
UD Almería;Argentina;1;23;60;188;85
UD Almería;Burkina Faso;1;27;68;183;72
UD Almería;Equatorial Guinea;1;22;63;186;79
UD Almería;France;1;28;69;182;76
UD Almería;Italy;1;30;73;188;81
UD Almería;Nigeria;2;29;68;174.5;73
UD Almería;Portugal;1;31;73;187;78
UD Almería;Senegal;1;27;69;182;69
UD Almería;Spain;19;27.6315789473684;68.6842105263158;180.789473684211;73.8947368421053
UD Las Palmas;Argentina;1;20;71;169;65
UD Las Palmas;Brazil;1;27;76;176;70
UD Las Palmas;Croatia;2;21.5;76;176;74
UD Las Palmas;Ghana;1;30;80;186;86
UD Las Palmas;Portugal;1;28;72;179;66
UD Las Palmas;Spain;25;25.96;71.24;179.08;72.88
UD Las Palmas;Uruguay;1;21;77;187;80
UD Las Palmas;Venezuela;1;20;66;183;78
Udinese;Argentina;1;22;74;178;68
Udinese;Belgium;1;29;76;175;69
Udinese;Brazil;7;25.2857142857143;73.4285714285714;181.714285714286;74.1428571428571
Udinese;Colombia;1;25;78;189;88
Udinese;Croatia;2;20;71;186;73.5
Udinese;Czech Republic;1;21;75;184;73
Udinese;France;3;27.3333333333333;76.3333333333333;185.666666666667;78.3333333333333
Udinese;Ghana;1;26;75;173;71
Udinese;Greece;1;31;82;190;79
Udinese;Iceland;1;32;75;185;83
Udinese;Iraq;1;23;73;185;71
Udinese;Italy;4;22.75;69.75;187.5;77.75
Udinese;Ivory Coast;1;20;70;180;77
Udinese;Sweden;1;32;67;196;91
Udinese;Switzerland;1;24;77;183;81
Ulsan Hyundai;Australia;1;24;65;176;80
Ulsan Hyundai;Austria;1;25;66;183;72
Ulsan Hyundai;Croatia;2;26;73;183;78.5
Ulsan Hyundai;Korea Republic;24;25.6666666666667;64.875;182.416666666667;74.375
Uni. Católica;Argentina;5;31;72;178.2;74
Uni. Católica;Chile;20;26.05;68.1;175.5;72.35
Uni. Católica;Uruguay;1;36;73;183;84
Uni. Concepción;Argentina;6;29;68.3333333333333;176.333333333333;75
Uni. Concepción;Chile;18;25.8333333333333;65.1666666666667;174.333333333333;72.5
Uni. Concepción;Paraguay;3;25.6666666666667;63.3333333333333;177.666666666667;74.6666666666667
Uni. Concepción;Uruguay;1;25;67;175;71
Uni. de Chile;Argentina;5;27.2;69.6;175.4;75
Uni. de Chile;Bolivia;1;19;61;180;75
Uni. de Chile;Chile;22;25.0909090909091;67.5454545454545;176.954545454545;74.9090909090909
Unión;Argentina;26;24.2692307692308;63.7692307692308;178.576923076923;74.6923076923077
Unión;Paraguay;1;24;69;174;73
Unión;Uruguay;1;29;65;180;73
Union Berlin;Austria;4;31.5;69.5;188.75;86.25
Union Berlin;Croatia;2;26;71.5;187;81
Union Berlin;Denmark;2;22.5;68;190;80.5
Union Berlin;Germany;15;26.2666666666667;67.6666666666667;182.866666666667;77.8
Union Berlin;Kosovo;1;22;68;177;73
Union Berlin;Sweden;1;24;70;175;68
Union Berlin;Switzerland;1;27;66;182;76
Union Berlin;Turkey;1;18;55;175;70
Unión Española;Argentina;4;26.75;68.5;180.75;75.5
Unión Española;Chile;22;23.8636363636364;65.0454545454545;177;73.2272727272727
Unión Española;Palestine;1;29;71;169;73
Urawa Diamonds;Brazil;1;24;64;179;72
Urawa Diamonds;Japan;28;27.3214285714286;65.2142857142857;175.714285714286;72.25
Urawa Diamonds;Slovenia;1;33;72;186;80
US Orléans;Algeria;2;31;72;181.5;79
US Orléans;Central African Rep.;1;27;68;190;82
US Orléans;DR Congo;1;32;71;190;93
US Orléans;France;16;27.625;61.5625;180.1875;73.5
US Orléans;Mali;1;29;66;187;84
US Orléans;Senegal;1;25;60;180;76
US Orléans;Tunisia;1;27;66;180;79
V. Guimarães;Brazil;6;24.8333333333333;71.1666666666667;185.5;78.8333333333333
V. Guimarães;Colombia;1;23;73;177;74
V. Guimarães;France;2;22;67.5;183.5;77
V. Guimarães;Ghana;1;22;73;178;65
V. Guimarães;Ivory Coast;1;21;69;176;71
V. Guimarães;Mali;1;25;76;186;83
V. Guimarães;New Zealand;1;22;67;170;74
V. Guimarães;Peru;1;26;74;176;72
V. Guimarães;Portugal;12;24.5;71.5833333333333;182.083333333333;74.5833333333333
V. Guimarães;South Africa;2;23;68.5;185.5;76.5
V. Guimarães;Uruguay;1;26;68;182;81
V. Setúbal;Brazil;4;27.75;67.5;181.25;76.5
V. Setúbal;Cameroon;1;36;69;184;78
V. Setúbal;Croatia;1;23;67;178;73
V. Setúbal;DR Congo;1;24;71;185;79
V. Setúbal;Germany;1;23;67;194;89
V. Setúbal;Nigeria;1;23;71;184;77
V. Setúbal;Portugal;16;25.125;70.5625;181.125;73.875
Valencia CF;Argentina;2;30.5;80.5;182.5;74
Valencia CF;Belgium;1;21;74;164;60
Valencia CF;Brazil;3;29.3333333333333;78;187.666666666667;80.6666666666667
Valencia CF;Chile;1;31;81;171;70
Valencia CF;France;1;26;79;187;84
Valencia CF;Italy;1;25;79;186;83
Valencia CF;Portugal;2;26;81;178.5;69
Valencia CF;Spain;21;22.4761904761905;70.9523809523809;179.952380952381;72.7619047619048
Valencia CF;Tunisia;1;27;78;187;84
Valenciennes FC;Burkina Faso;1;23;62;186;78
Valenciennes FC;Cape Verde;1;26;66;182;70
Valenciennes FC;Central African Rep.;1;34;68;175;70
Valenciennes FC;France;14;24.5;63.7857142857143;180.785714285714;75
Valenciennes FC;Ghana;1;21;61;179;72
Valenciennes FC;Haiti;1;20;60;182;73
Valenciennes FC;Mali;1;33;68;176;74
Valenciennes FC;Morocco;2;26.5;62.5;186;75.5
Valenciennes FC;Senegal;3;23.3333333333333;63;178;67.6666666666667
Valenciennes FC;South Africa;1;21;61;182;80
Valenciennes FC;United States;1;19;56;177;63
Vålerenga Fotball;Ghana;1;19;62;176;69
Vålerenga Fotball;Iceland;1;21;52;186;76
Vålerenga Fotball;Norway;21;23.3809523809524;63.0952380952381;182.238095238095;76.3809523809524
Vålerenga Fotball;Sweden;3;26.3333333333333;65;185;78
Vasco da Gama;Brazil;20;28.4;67.15;178.75;74.7
Vegalta Sendai;Brazil;2;24.5;67;183.5;76.5
Vegalta Sendai;Japan;26;25.9615384615385;60.1153846153846;177.307692307692;71.2692307692308
Vegalta Sendai;Korea DPR;1;35;62;173;72
Vélez Sarsfield;Argentina;28;24.3928571428571;65.0357142857143;178.642857142857;75.8928571428571
Vélez Sarsfield;Paraguay;1;27;64;177;84
Vélez Sarsfield;Uruguay;1;25;65;172;64
Ventforet Kofu;Australia;1;28;66;183;77
Ventforet Kofu;Brazil;4;27.5;64.25;185.25;77
Ventforet Kofu;Japan;25;28.8;59.12;177.96;71.16
Veracruz;Argentina;9;27.8888888888889;69.5555555555556;177.111111111111;74.1111111111111
Veracruz;Chile;1;30;67;177;70
Veracruz;Colombia;1;26;73;179;72
Veracruz;Mexico;15;28.4666666666667;66.6;176.866666666667;75.6666666666667
Veracruz;Peru;1;27;74;189;77
Veracruz;Uruguay;3;29.6666666666667;70;172.333333333333;72.6666666666667
Vercelli;Albania;1;25;63;181;70
Vercelli;Ghana;1;20;56;178;74
Vercelli;Italy;25;24.44;63.12;184.28;75.84
Vercelli;Ivory Coast;1;22;60;184;74
VfB Stuttgart;Argentina;1;28;76;180;79
VfB Stuttgart;Australia;1;28;74;193;81
VfB Stuttgart;Austria;1;30;72;180;66
VfB Stuttgart;Croatia;1;18;66;175;72
VfB Stuttgart;France;2;20;67;186;78
VfB Stuttgart;Germany;11;25.2727272727273;70;184.454545454545;80
VfB Stuttgart;Ghana;2;19.5;62.5;175;70.5
VfB Stuttgart;Japan;1;22;71;173;71
VfB Stuttgart;Poland;1;25;70;192;82
VfB Stuttgart;Portugal;1;23;76;173;67
VfB Stuttgart;Romania;1;26;74;177;73
VfB Stuttgart;Switzerland;1;20;67;188;84
VfB Stuttgart;Turkey;1;19;65;178;80
VfB Stuttgart;United States;2;20.5;63;174.5;67
VfL Bochum;Austria;2;23;68;180.5;78.5
VfL Bochum;France;1;31;72;185;80
VfL Bochum;Germany;20;24.05;66.25;184.4;80.5
VfL Bochum;Greece;1;18;54;180;82
VfL Bochum;Kazakhstan;1;25;69;179;73
VfL Bochum;Poland;2;22.5;60;187.5;81
VfL Bochum;United States;1;21;62;177;76
VfL Wolfsburg;Belgium;2;21.5;69.5;188;79
VfL Wolfsburg;Brazil;1;29;82;187;80
VfL Wolfsburg;France;2;25;80;183.5;79.5
VfL Wolfsburg;Germany;18;23.5555555555556;68.6666666666667;185.333333333333;78.5
VfL Wolfsburg;Iran;1;30;74;181;78
VfL Wolfsburg;Netherlands;2;22.5;77;186.5;81
VfL Wolfsburg;Nigeria;1;18;62;185;76
VfL Wolfsburg;Poland;1;31;78;176;77
VfL Wolfsburg;Portugal;1;31;79;172;73
VfL Wolfsburg;Spain;1;19;73;181;68
VfL Wolfsburg;Switzerland;2;28.5;80.5;187;83
VfL Wolfsburg;Turkey;1;25;80;179;72
Viborg FF;Denmark;19;25.3157894736842;59.0526315789474;182.736842105263;77.2105263157895
Viborg FF;Egypt;1;23;62;180;73
Viborg FF;Finland;1;25;60;190;87
Viborg FF;Georgia;1;28;67;181;77
Viborg FF;Ghana;1;22;62;189;84
Viborg FF;Ivory Coast;1;27;65;171;62
Viborg FF;Korea Republic;1;23;61;177;74
Viborg FF;Sweden;1;30;65;186;81
Viborg FF;United States;1;25;59;175;78
Vicenza;Austria;1;26;71;183;77
Vicenza;Brazil;2;21.5;57;180.5;75
Vicenza;Cameroon;1;18;58;181;78
Vicenza;Croatia;1;21;59;195;76
Vicenza;Italy;19;26.2631578947368;66.2105263157895;181;74.8947368421053
Vicenza;Ivory Coast;1;20;59;175;68
Vicenza;Nigeria;2;28.5;71;182.5;80.5
Vicenza;Serbia;1;22;60;181;71
Viking FK;Denmark;3;29.3333333333333;65.3333333333333;180.666666666667;74.3333333333333
Viking FK;England;1;19;57;185;77
Viking FK;Estonia;1;23;67;191;80
Viking FK;Nigeria;3;20.6666666666667;64.6666666666667;179.333333333333;77.3333333333333
Viking FK;Norway;15;22.6;60.4666666666667;180.4;75
Villarreal CF;Argentina;4;25;73.75;179;70.25
Villarreal CF;Colombia;1;21;75;174;70
Villarreal CF;DR Congo;1;25;81;182;73
Villarreal CF;Georgia;1;23;66;187;76
Villarreal CF;Italy;3;28.6666666666667;78.6666666666667;180;72.6666666666667
Villarreal CF;Mexico;1;26;80;172;68
Villarreal CF;Russia;1;26;79;179;74
Villarreal CF;Serbia;1;33;77;177;74
Villarreal CF;Spain;18;25.6111111111111;74.5555555555556;181.555555555556;73.7222222222222
Villarreal CF;Ukraine;1;19;61;184;73
Villarreal CF;Uruguay;1;21;65;177;72
Vissel Kobe;Brazil;3;28.6666666666667;69.3333333333333;178;76
Vissel Kobe;Japan;24;26.25;60.4583333333333;176.791666666667;70.1666666666667
Vissel Kobe;Korea Republic;1;26;73;187;76
Vitesse;Brazil;1;21;71;177;73
Vitesse;China PR;1;20;68;185;80
Vitesse;Curacao;1;28;74;188;81
Vitesse;Denmark;1;31;64;186;79
Vitesse;England;2;20;68.5;183.5;70.5
Vitesse;Georgia;1;29;77;185;81
Vitesse;Kosovo;1;20;73;178;73
Vitesse;Morocco;1;24;73;178;72
Vitesse;Netherlands;13;23;66.4615384615385;179.846153846154;72.0769230769231
Vitesse;Russia;1;21;64;169;61
Vitesse;Suriname;1;26;70;178;70
Vitesse;Syria;1;23;64;183;76
Vitesse;United States;1;21;72;191;84
Vitesse;Zimbabwe;1;23;72;177;71
Vitória;Brazil;20;30;68.2;182.65;77.6
Waasl. Beveren;Angola;1;23;68;187;87
Waasl. Beveren;Belgium;12;22.5;64.75;183.25;75.25
Waasl. Beveren;Denmark;1;27;68;183;78
Waasl. Beveren;Finland;1;25;65;188;76
Waasl. Beveren;France;3;26.6666666666667;69.3333333333333;181.333333333333;72.3333333333333
Waasl. Beveren;Ghana;1;21;62;175;68
Waasl. Beveren;Guinea;1;25;71;176;60
Waasl. Beveren;Hungary;1;32;71;185;84
Waasl. Beveren;Luxembourg;1;24;71;178;73
Waasl. Beveren;Montenegro;1;21;65;182;73
Waasl. Beveren;Senegal;2;24;65;191;82.5
Waasl. Beveren;Sweden;1;27;68;178;72
Waasl. Beveren;Uruguay;1;24;65;179;68
Walsall;Afghanistan;1;19;54;180;69
Walsall;Belgium;2;25.5;66;174;75
Walsall;Bermuda;1;19;54;193;75
Walsall;Canada;1;30;65;173;73
Walsall;Cyprus;1;21;59;171;68
Walsall;England;17;22.8823529411765;60;180;72.6470588235294
Walsall;Philippines;1;27;68;191;89
Walsall;Republic of Ireland;2;21;60;180;77.5
Walsall;Scotland;1;28;66;183;83
Walsall;Sierra Leone;1;21;63;193;85
Wanderers;Chile;23;23.5652173913043;62.7391304347826;175.565217391304;72.2608695652174
Wanderers;Paraguay;1;21;66;184;81
Wanderers;Uruguay;4;27;65.75;181.25;75.5
Watford;Argentina;2;28;79;179;76.5
Watford;Austria;1;29;77;196;97
Watford;Belgium;1;26;76;187;84
